RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4645,15689116,Johnson,519,France,Male,33,8,149361.59,1,1,1,68365.02,0
4646,15655633,Jones,436,France,Female,49,6,211426.43,2,0,1,162554.66,0
4647,15680702,Williams,468,France,Male,59,1,149396.69,3,1,1,58183.12,0
4648,15651913,Miller,447,France,Female,51,2,74448.96,1,0,0,158578.47,1
4649,15694776,Brown,589,Germany,Female,54,5,139580.54,2,0,0,41940.19,0
4650,15625991,Smith,686,France,Female,33,0,108006.43,1,0,1,76063.72,0
4651,15654845,Garcia,487,France,Male,30,7,246178.42,1,1,0,26329.28,0
4652,15698505,Garcia,431,Germany,Female,83,6,12735.65,2,0,0,66197.16,0
4653,15655312,Miller,585,Germany,Female,50,5,191992.1,1,0,0,70449.45,0
4654,15610561,Davis,485,France,Female,52,4,6003.83,1,1,0,137048.66,0
4655,15616901,Williams,631,France,Male,54,9,150978.65,3,1,1,145898.46,0
4656,15695556,Garcia,352,France,Female,57,4,107734.15,4,1,0,121727.08,0
4657,15662875,Martinez,408,Spain,Female,25,7,227610.95,4,1,0,156315.67,0
4658,15625917,Johnson,465,Spain,Male,71,7,134835.11,1,1,0,95798.82,1
4659,15662120,Rodriguez,821,Germany,Female,24,2,206833.37,2,0,1,129303.66,0
4660,15601988,Johnson,480,France,Male,19,8,168035.38,4,0,0,78259.1,0
4661,15614256,Williams,771,Germany,Male,73,2,111764.76,2,0,0,109052.3,0
4662,15687728,Martinez,735,France,Male,74,9,84427.83,4,1,0,36802.2,0
4663,15628230,Johnson,832,France,Male,66,7,29259.2,3,1,0,126087.99,0
4664,15659778,Rodriguez,750,France,Female,86,6,3379.76,3,1,1,48939.37,0
4665,15645833,Smith,550,Spain,Male,25,8,349.05,2,0,1,97564.46,1
4666,15622625,Jones,641,Germany,Female,80,10,56476.23,2,1,1,136435.77,1
4667,15632088,Smith,691,Germany,Male,88,8,140230.4,3,0,0,91289.25,0
4668,15679650,Jones,828,Germany,Female,63,10,243873.64,2,1,0,52399.57,0
4669,15641167,Davis,447,France,Female,84,0,176307.25,1,0,1,136577.06,0
4670,15671291,Davis,565,France,Female,63,0,17670.71,3,0,0,171981.34,0
4671,15665303,Davis,473,Germany,Female,84,2,161301.78,3,1,1,105075.91,0
4672,15676361,Johnson,422,Germany,Female,59,6,121373.91,3,1,1,115953.25,0
4673,15688229,Davis,715,Spain,Male,81,2,159045.86,3,1,1,84264.53,0
4674,15604117,Jones,727,France,Female,90,2,155797.97,1,0,0,120807.46,0
4675,15690265,Smith,840,Spain,Female,70,3,35986.24,3,1,1,104107.93,0
4676,15697718,Miller,479,France,Female,88,7,229864.92,3,0,1,151849.74,0
4677,15660710,Garcia,818,Germany,Male,24,0,138635.39,2,1,0,55649.75,0
4678,15694426,Jones,767,France,Male,24,3,175190.33,3,1,0,102381.72,0
4679,15694876,Smith,376,Spain,Male,53,3,96769.69,4,0,0,70083.31,0
4680,15667054,Smith,514,France,Male,30,7,30572.87,2,1,1,27940.43,0
4681,15630949,Garcia,804,Germany,Male,84,6,172732.43,2,0,1,83435.41,0
4682,15622547,Martinez,755,Germany,Male,37,3,235622.19,4,0,0,191100.56,1
4683,15681882,Miller,417,France,Female,90,7,145283.12,2,1,0,97492.84,0
4684,15668136,Martinez,363,France,Male,70,10,49661.73,1,0,0,113668.3,0
4685,15664619,Martinez,447,Spain,Female,69,2,155813.08,3,1,1,151025.1,0
4686,15661842,Smith,628,France,Female,78,9,107232.94,3,1,1,197111.54,0
4687,15694803,Rodriguez,777,France,Female,78,6,99759.56,2,0,0,88237.25,0
4688,15626990,Brown,839,Spain,Female,73,8,228376.19,3,0,1,108358.33,0
4689,15616193,Jones,822,Germany,Female,57,5,184270.46,2,0,0,194017.38,0
4690,15630109,Johnson,798,France,Female,80,3,127193.39,3,0,1,91468.94,0
4691,15619233,Martinez,720,Germany,Male,74,3,104375.35,2,0,1,160162.97,0
4692,15681730,Davis,596,Germany,Female,21,0,60731.93,2,1,0,94328.46,0
4693,15634510,Johnson,461,Spain,Male,43,5,85865.94,2,0,0,53251.64,0
4694,15601306,Williams,556,Germany,Female,79,2,135154.15,1,0,1,187902.5,0
4695,15603849,Rodriguez,701,Spain,Female,71,2,12085.53,2,0,1,145290.26,0
4696,15612360,Johnson,683,France,Female,79,0,89379.48,1,1,0,174072.06,0
4697,15694767,Garcia,582,Germany,Female,35,6,123521.77,1,1,1,32056.43,0
4698,15645800,Brown,410,France,Male,27,8,152073.72,4,0,0,143931.85,0
4699,15636963,Miller,434,France,Male,53,2,185775.18,2,0,0,131676.82,1
4700,15654330,Garcia,532,Germany,Male,19,6,3457.91,1,0,0,101954.72,0
4701,15651707,Martinez,588,France,Male,77,8,73700.93,4,0,0,36998.25,0
4702,15618689,Rodriguez,599,Germany,Female,64,2,65239.26,3,0,0,88808.19,0
4703,15629084,Rodriguez,420,Spain,Female,90,8,130319.89,1,1,1,127360.49,0
4704,15640387,Martinez,577,France,Male,49,10,116503.25,1,0,0,138719.76,0
4705,15674816,Brown,434,France,Female,86,1,19975.18,1,1,1,32226.4,0
4706,15602642,Smith,655,Germany,Female,68,2,190337.87,4,1,0,94326.75,0
4707,15642137,Johnson,837,Spain,Male,84,10,171817.77,4,0,0,90848.51,0
4708,15679832,Davis,745,Germany,Male,84,3,205286.05,1,1,1,159386.45,1
4709,15655561,Martinez,812,Germany,Female,85,6,27758.69,2,0,0,17829.65,0
4710,15662260,Davis,620,France,Male,73,10,126558.09,4,1,0,159242.99,1
4711,15615438,Johnson,750,France,Female,31,8,150930.52,4,1,0,158869.51,0
4712,15648442,Brown,639,Germany,Female,33,0,12234.91,3,1,0,142447.77,0
4713,15602994,Smith,585,France,Female,83,8,239853.93,3,0,1,180953.17,1
4714,15699575,Miller,640,Spain,Female,50,9,198608.52,1,1,1,98382.05,1
4715,15601813,Brown,388,France,Female,30,4,60912.93,3,0,1,28257.18,1
4716,15693027,Davis,835,Germany,Female,47,3,157187.87,2,0,1,72985.05,0
4717,15684381,Rodriguez,555,Spain,Female,43,10,35844.14,1,1,1,126137.38,1
4718,15655276,Rodriguez,532,Spain,Male,30,5,218302.59,1,1,1,71350.19,0
4719,15641243,Williams,536,Germany,Male,85,9,24585.34,4,1,1,130260.04,0
4720,15662912,Jones,482,Spain,Male,50,4,226023.62,1,1,0,18288.4,1
4721,15660272,Garcia,379,Spain,Male,32,4,206964.63,3,1,0,23364.98,0
4722,15642051,Garcia,737,Spain,Male,34,4,119556.55,1,0,0,11998.02,0
4723,15678854,Martinez,604,Spain,Female,23,7,163149.85,1,1,1,195432.18,0
4724,15682736,Davis,492,Germany,Female,22,9,61452.78,3,0,1,59712.07,0
4725,15665618,Garcia,452,Germany,Male,50,7,96087.57,4,0,0,161155.13,0
4726,15601920,Garcia,768,France,Female,71,9,54361.18,2,0,1,178500.43,1
4727,15677219,Brown,842,France,Male,33,3,131904.4,3,1,0,39945.77,0
4728,15676872,Miller,423,France,Female,63,8,79669.84,2,0,1,47833.13,0
4729,15681132,Davis,404,France,Female,41,7,87886.83,2,1,1,82648.29,0
4730,15602093,Williams,799,France,Female,22,5,110691.29,2,0,0,105772.04,0
4731,15612905,Miller,585,France,Male,84,1,218148.03,1,1,1,111601.04,0
4732,15624351,Williams,409,Spain,Female,67,8,137154.87,2,1,0,83279.93,1
4733,15630981,Davis,373,Spain,Male,58,5,201649.01,4,0,0,121383.32,1
4734,15673903,Smith,825,France,Female,72,7,212138.01,4,0,1,149856.16,0
4735,15670821,Smith,371,France,Male,37,5,61357.1,4,0,0,143023.29,0
4736,15682289,Garcia,777,Spain,Male,67,4,194422.38,1,1,1,15739.52,0
4737,15684021,Martinez,381,Spain,Male,52,6,162165.56,3,1,1,122726.32,0
4738,15678513,Rodriguez,700,Spain,Female,67,3,126851.34,4,1,0,145398.79,0
4739,15619874,Brown,688,Spain,Female,50,9,22166.74,2,1,0,48127.82,0
4740,15650931,Garcia,784,Spain,Female,84,10,143084.59,1,1,1,124687.76,1
4741,15607674,Jones,818,France,Female,88,2,38845.24,1,0,1,31056.92,0
4742,15650516,Smith,352,France,Male,27,10,204063.83,4,0,0,136340.27,1
4743,15694574,Garcia,419,Spain,Female,58,6,233655.45,2,1,1,127877.48,1
4744,15660686,Rodriguez,509,France,Male,57,1,119526.91,2,0,0,55782.15,0
4745,15694851,Williams,735,Spain,Male,23,9,110131.79,4,0,1,176311.96,1
4746,15669212,Williams,437,Germany,Female,50,2,122195.57,2,1,0,163250.4,0
4747,15602426,Johnson,714,Spain,Male,33,0,16795.52,1,1,0,150411.27,0
4748,15690009,Brown,408,France,Female,41,10,59245.39,1,1,1,97315.87,0
4749,15668498,Martinez,601,Germany,Female,77,0,235152.71,4,0,0,53109.54,0
4750,15629943,Williams,568,Germany,Female,91,1,86268.6,2,1,1,158614.17,0
4751,15666395,Johnson,550,Spain,Male,28,0,147839.43,3,1,1,50764.28,0
4752,15644816,Smith,426,France,Female,61,1,162285.44,4,0,0,102517.73,0
4753,15604138,Williams,604,Spain,Male,20,0,219289.0,1,1,0,81952.24,1
4754,15691176,Martinez,596,Spain,Female,55,2,59544.59,4,0,1,48379.88,0
4755,15675945,Garcia,619,Germany,Female,57,8,222532.52,4,1,0,126780.16,0
4756,15604017,Rodriguez,656,Spain,Female,36,8,97914.01,1,1,0,196593.33,0
4757,15610451,Jones,488,Germany,Male,57,7,230444.26,3,1,1,100492.31,0
4758,15662956,Williams,427,France,Male,70,8,102829.48,4,1,0,104911.09,0
4759,15693863,Jones,429,France,Male,53,3,25990.0,3,1,1,80819.97,0
4760,15610278,Jones,359,Spain,Female,84,7,13030.73,3,1,0,53373.52,0
4761,15690480,Jones,817,Germany,Female,37,10,241822.0,1,1,0,63689.11,0
4762,15643764,Miller,685,France,Male,45,4,30334.04,4,0,0,176406.09,0
4763,15601134,Jones,473,Germany,Female,74,3,135297.91,4,0,1,190142.98,0
4764,15662943,Miller,535,France,Female,20,3,131744.87,3,0,0,166984.48,0
4765,15695667,Rodriguez,383,France,Female,54,1,100339.31,4,1,0,15024.67,0
4766,15654318,Jones,470,Germany,Female,35,9,104507.73,3,0,1,125481.7,0
4767,15660128,Johnson,429,France,Male,63,8,118929.03,1,0,1,114361.77,0
4768,15688056,Jones,555,France,Male,22,8,24883.57,1,0,1,157205.26,0
4769,15621869,Davis,402,France,Male,90,0,197726.72,1,0,0,158306.36,0
4770,15605039,Brown,505,Germany,Male,74,3,94265.95,3,0,1,93241.19,0
4771,15621281,Johnson,623,France,Female,43,8,61134.9,4,1,1,64630.92,0
4772,15610442,Martinez,759,France,Male,50,3,79566.83,4,0,1,28487.63,0
4773,15673788,Williams,707,France,Male,53,1,152967.45,2,0,0,126151.2,1
4774,15627586,Rodriguez,484,France,Female,39,1,193776.27,2,0,1,61985.39,0
4775,15653053,Rodriguez,778,France,Male,34,9,38354.92,1,1,1,193281.41,0
4776,15650489,Davis,447,France,Female,61,8,148142.2,4,1,1,18882.13,0
4777,15683104,Davis,844,France,Female,69,10,105603.07,3,0,1,193215.15,0
4778,15686346,Davis,590,Spain,Male,39,3,215493.02,3,1,0,104192.64,0
4779,15667087,Davis,394,France,Male,86,0,237324.77,3,1,1,125251.94,0
4780,15612625,Davis,548,France,Male,18,0,169635.6,4,0,1,120871.76,0
4781,15634397,Smith,830,France,Female,47,0,147451.29,4,1,0,153014.41,0
4782,15658671,Garcia,640,France,Female,56,7,195088.87,1,0,1,27271.68,0
4783,15691785,Rodriguez,785,Spain,Male,52,0,123951.51,2,1,1,178691.9,1
4784,15666897,Davis,463,France,Female,86,4,13843.09,4,1,1,160298.8,0
4785,15626149,Williams,836,France,Male,87,8,175273.96,3,1,1,171531.46,0
4786,15660030,Smith,626,France,Female,28,3,145096.15,4,0,1,102222.15,0
4787,15669906,Johnson,590,Germany,Male,68,10,37859.44,2,1,0,142582.75,0
4788,15605283,Johnson,505,France,Female,80,8,53241.75,2,1,1,96880.21,1
4789,15607610,Miller,701,Germany,Female,51,4,57669.14,3,1,1,34767.76,1
4790,15643326,Garcia,393,France,Male,72,8,183102.42,1,1,0,67381.11,0
4791,15614924,Johnson,429,France,Female,90,1,129592.99,2,1,0,62898.0,0
4792,15676162,Davis,661,Germany,Male,37,7,11973.59,2,0,0,41546.73,1
4793,15600869,Rodriguez,487,Germany,Female,75,6,209491.26,2,1,1,55850.04,0
4794,15697088,Miller,500,Germany,Male,34,6,161241.61,2,1,1,104717.65,0
4795,15601014,Brown,781,France,Male,51,2,183287.54,2,0,0,90220.41,1
4796,15610103,Smith,785,Germany,Male,79,9,234359.2,4,0,1,72541.19,1
4797,15682522,Brown,591,France,Female,51,1,65041.91,3,0,0,182277.09,0
4798,15696007,Brown,492,Germany,Male,89,10,147402.1,4,1,0,157954.73,0
4799,15633458,Davis,660,Germany,Female,36,9,190037.11,1,0,1,10478.71,0
4800,15690605,Brown,648,France,Male,83,0,128197.94,2,1,0,118368.73,0
4801,15682409,Brown,399,Germany,Female,89,0,121517.45,1,1,1,142976.11,1
4802,15623248,Johnson,611,Germany,Male,59,6,232181.05,1,0,0,20147.17,0
4803,15689160,Martinez,510,France,Female,68,8,60900.77,3,0,1,31659.93,0
4804,15643516,Miller,411,Spain,Female,88,0,163221.16,4,0,0,62926.78,0
4805,15629061,Brown,404,Spain,Female,66,9,242572.06,1,1,1,126628.57,0
4806,15624170,Garcia,772,France,Male,46,3,54996.79,1,1,0,185393.45,0
4807,15608024,Williams,745,Spain,Male,47,1,115602.95,1,1,1,102312.03,1
4808,15682214,Miller,721,France,Female,42,7,243859.32,1,1,1,196637.33,1
4809,15685947,Garcia,833,Germany,Female,85,8,8963.53,2,0,1,187980.65,0
4810,15643803,Williams,380,Spain,Female,79,2,157463.65,3,1,1,131098.4,1
4811,15619296,Brown,679,Germany,Male,55,2,101135.35,3,1,1,97016.98,0
4812,15691829,Martinez,786,France,Male,34,6,192773.02,3,0,1,139500.57,1
4813,15692708,Jones,639,Spain,Female,91,8,80810.17,1,0,0,160328.32,1
4814,15686664,Rodriguez,518,France,Male,18,6,93220.84,1,1,1,189183.5,0
4815,15618257,Garcia,615,France,Male,35,6,128909.21,2,1,1,153168.2,0
4816,15612855,Brown,657,France,Male,80,1,86470.53,1,1,1,84395.55,0
4817,15685178,Miller,808,Spain,Male,63,10,64893.57,4,0,0,103727.55,0
4818,15620025,Johnson,534,Spain,Male,36,0,88833.44,4,1,0,18932.59,1
4819,15604458,Brown,683,France,Female,67,1,226987.75,1,1,0,15461.52,1
4820,15663610,Jones,352,Spain,Female,71,5,85668.84,4,0,1,63487.94,0
4821,15670843,Brown,790,France,Male,48,9,224858.09,4,0,0,163158.79,0
4822,15683961,Brown,510,Spain,Female,82,7,51254.92,3,0,0,70656.35,1
4823,15649831,Rodriguez,740,Germany,Male,63,7,168045.2,1,1,1,32213.97,0
4824,15643427,Johnson,609,France,Female,52,5,186240.6,3,0,1,77664.46,0
4825,15693809,Garcia,772,France,Male,66,1,27841.46,4,0,1,68059.22,0
4826,15638506,Davis,397,France,Male,51,8,135996.53,3,0,0,197970.22,0
4827,15605668,Davis,603,France,Male,46,9,3271.65,4,1,0,194557.61,0
4828,15691470,Miller,423,Spain,Female,23,3,232056.52,3,0,0,150016.13,0
4829,15647195,Martinez,684,France,Female,18,4,131065.53,1,0,0,167496.85,0
4830,15673233,Brown,749,Spain,Female,72,0,9191.5,4,0,0,58232.95,0
4831,15624417,Miller,515,Germany,Male,44,8,170805.73,1,1,0,112158.15,0
4832,15681982,Martinez,609,Germany,Male,29,10,221426.89,2,0,0,199714.03,0
4833,15610751,Garcia,353,France,Female,21,10,184380.29,4,0,0,71410.7,0
4834,15646218,Garcia,725,Spain,Female,69,10,33435.42,3,1,0,197376.29,0
4835,15607352,Johnson,468,Germany,Male,28,9,134971.95,2,1,0,45768.99,0
4836,15679052,Davis,833,Spain,Male,69,0,183274.64,1,0,1,127826.81,0
4837,15688835,Davis,760,Spain,Male,43,6,200142.52,1,1,0,158568.58,0
4838,15697493,Miller,819,France,Female,45,10,4000.5,1,0,1,122703.94,0
4839,15628927,Rodriguez,819,France,Male,89,8,70934.86,2,1,1,68692.05,0
4840,15641094,Davis,622,Spain,Male,83,2,221160.94,4,1,0,164657.02,0
4841,15654122,Rodriguez,842,Spain,Male,44,1,64607.97,4,1,0,48331.65,0
4842,15629493,Rodriguez,575,Germany,Male,72,9,118133.03,1,0,0,91754.4,0
4843,15692247,Garcia,701,France,Female,88,7,174166.3,1,1,0,63150.58,0
4844,15673539,Johnson,849,Germany,Male,71,3,246399.68,1,0,0,104124.26,0
4845,15631707,Miller,419,France,Female,63,0,106465.09,2,1,1,83608.64,0
4846,15668814,Williams,531,France,Male,53,7,125918.66,2,0,1,44028.61,0
4847,15607296,Miller,702,France,Female,38,5,139657.39,1,1,1,150958.68,0
4848,15625398,Rodriguez,613,France,Female,66,5,58541.35,3,0,1,43557.99,0
4849,15635842,Martinez,719,France,Female,51,3,92169.59,4,0,1,113672.59,0
4850,15613261,Martinez,530,Spain,Female,51,5,108616.57,2,0,1,162869.86,1
4851,15676709,Johnson,833,Spain,Male,57,1,4830.85,4,0,0,101821.11,0
4852,15695985,Garcia,354,Spain,Female,24,5,1903.63,2,0,1,178503.27,0
4853,15656704,Garcia,546,Spain,Female,69,1,56077.16,3,1,0,91473.8,0
4854,15667173,Rodriguez,396,France,Male,66,5,128055.86,2,0,1,194434.77,0
4855,15631781,Rodriguez,807,Spain,Female,54,8,238922.9,4,1,1,14731.59,0
4856,15613652,Jones,389,Spain,Female,79,6,243151.1,3,1,1,160303.64,0
4857,15605103,Jones,471,Spain,Male,32,3,161796.14,3,1,1,144493.25,0
4858,15625500,Rodriguez,484,Germany,Female,19,0,206752.33,3,1,0,126103.58,1
4859,15635529,Davis,489,France,Male,28,8,225174.85,3,1,0,66260.19,0
4860,15618452,Miller,699,France,Female,34,0,209784.51,4,0,1,126035.73,0
4861,15649393,Davis,502,France,Female,62,4,135926.82,3,1,0,122968.47,1
4862,15631174,Garcia,377,Spain,Female,85,6,176043.4,4,0,1,38386.48,0
4863,15664450,Williams,776,France,Male,78,9,910.31,2,0,1,177170.55,1
4864,15635436,Miller,426,Spain,Female,63,9,162017.78,4,1,0,111576.92,0
4865,15647406,Davis,524,France,Male,49,5,106465.94,1,0,1,26920.52,0
4866,15663059,Davis,398,Germany,Female,36,2,161178.05,3,1,1,84397.9,0
4867,15615954,Smith,691,France,Female,84,10,173601.95,4,0,1,51138.28,0
4868,15682722,Miller,659,France,Female,21,7,24473.97,2,0,0,42040.01,0
4869,15612356,Williams,623,France,Female,42,10,218635.36,1,1,0,189809.88,1
4870,15698499,Johnson,376,Germany,Male,90,6,43932.95,1,0,0,138217.93,0
4871,15602187,Johnson,677,France,Male,38,8,2615.08,2,0,0,67301.14,0
4872,15677243,Davis,739,Spain,Male,31,0,107426.77,1,0,1,138886.8,0
4873,15635098,Rodriguez,808,France,Female,39,7,22416.46,1,1,0,162577.67,0
4874,15692471,Williams,570,Spain,Male,65,3,238994.32,4,1,1,70217.03,0
4875,15621225,Williams,471,France,Male,68,6,70953.04,3,0,0,197114.58,0
4876,15603606,Garcia,710,Germany,Female,28,6,55899.9,4,0,1,177475.89,0
4877,15657620,Martinez,418,France,Male,76,3,65497.43,3,1,0,161454.89,0
4878,15632828,Smith,420,Spain,Female,31,7,70839.03,4,0,0,145897.17,0
4879,15626489,Garcia,499,France,Female,24,0,15643.35,2,1,0,17360.5,0
4880,15614387,Williams,536,Germany,Male,86,4,135001.65,3,1,0,14256.71,0
4881,15669463,Brown,780,Spain,Male,75,3,4501.3,1,0,0,41315.18,0
4882,15671832,Rodriguez,722,France,Female,57,3,186692.58,1,1,0,184216.21,0
4883,15695980,Williams,595,France,Female,42,2,191932.57,4,1,1,51293.06,1
4884,15602591,Smith,545,Spain,Female,59,0,99924.47,3,0,0,143215.71,0
4885,15648516,Williams,381,Germany,Female,61,4,242704.75,2,1,0,196181.28,0
4886,15691683,Miller,816,France,Male,22,7,195448.38,2,0,1,188082.28,0
4887,15662061,Miller,458,France,Female,45,9,30766.38,3,0,0,86056.25,0
4888,15666736,Jones,702,France,Male,77,5,244962.06,2,1,1,139409.95,0
4889,15681257,Smith,350,France,Female,38,0,211280.54,4,1,0,154266.61,1
4890,15661753,Davis,531,France,Male,66,4,175997.65,2,0,1,114409.06,0
4891,15684774,Martinez,523,Spain,Female,73,5,163362.33,1,1,0,109375.65,1
4892,15611087,Davis,518,France,Female,74,8,151187.51,3,0,1,52465.29,1
4893,15630816,Martinez,597,Germany,Male,78,8,247556.49,3,0,1,138422.0,0
4894,15623408,Martinez,457,Spain,Female,55,4,119623.1,1,0,1,65822.77,0
4895,15600136,Martinez,719,France,Male,90,2,41457.0,1,0,0,68635.06,0
4896,15617413,Johnson,646,Germany,Female,19,5,73614.66,3,1,1,60484.19,0
4897,15659500,Martinez,613,Spain,Female,20,10,93804.13,3,0,1,22506.94,1
4898,15684514,Williams,765,France,Female,60,7,79107.63,1,1,1,170294.06,0
4899,15656358,Brown,379,France,Male,91,10,7588.05,2,0,0,173982.15,0
4900,15666197,Smith,651,Spain,Female,52,4,18431.78,4,0,0,147513.43,0
4901,15692789,Brown,825,Spain,Male,90,7,1232.07,1,0,0,186270.8,0
4902,15692420,Jones,710,France,Female,57,0,169777.98,4,0,0,129953.32,0
4903,15632854,Williams,785,France,Male,75,7,166126.05,2,1,1,131529.71,0
4904,15676240,Martinez,701,France,Male,51,1,17032.27,3,0,0,178658.97,0
4905,15690063,Johnson,822,France,Female,42,6,78796.11,3,0,0,49623.05,0
4906,15616322,Garcia,831,France,Female,73,1,70753.06,3,1,0,92738.8,0
4907,15606968,Davis,666,Germany,Female,49,2,113401.17,3,0,1,143786.24,0
4908,15627518,Miller,574,Spain,Female,39,4,89674.18,3,1,0,61044.78,0
4909,15651925,Smith,746,France,Male,82,9,205128.02,1,0,1,53438.44,1
4910,15659848,Brown,438,Spain,Male,38,6,220670.1,3,0,0,180671.6,1
4911,15693422,Williams,583,France,Female,38,8,51510.25,4,0,0,199241.44,0
4912,15601700,Garcia,517,France,Male,45,4,30249.49,3,0,1,83417.58,1
4913,15693782,Rodriguez,580,Germany,Female,36,10,209826.4,4,0,0,54954.83,1
4914,15623199,Rodriguez,475,France,Female,31,0,125373.95,4,0,0,86847.3,0
4915,15644589,Miller,410,France,Female,41,10,81093.36,3,0,0,67731.93,1
4916,15632115,Rodriguez,469,Spain,Female,37,2,12848.12,3,0,0,166134.19,0
4917,15661934,Davis,777,France,Female,49,4,151531.18,2,0,0,181182.92,0
4918,15654316,Jones,846,Germany,Male,91,2,51931.47,3,1,0,84275.09,1
4919,15605520,Rodriguez,539,France,Female,69,7,9421.68,4,0,1,123919.49,0
4920,15636455,Miller,470,France,Male,82,7,111202.21,2,1,0,24965.09,0
4921,15686465,Jones,777,Germany,Female,69,10,149284.38,4,1,0,97815.82,0
4922,15641605,Davis,397,Spain,Female,75,0,42844.23,2,1,0,11299.18,0
4923,15614955,Miller,551,France,Female,27,7,162863.29,4,1,1,137507.99,0
4924,15644049,Rodriguez,408,Germany,Female,87,3,47221.97,3,0,0,43443.93,0
4925,15613917,Martinez,534,Spain,Male,32,10,5184.97,2,0,1,176827.91,0
4926,15670293,Smith,572,Spain,Male,64,5,37233.1,4,0,0,129705.47,1
4927,15678581,Rodriguez,841,France,Female,27,9,146748.74,3,0,0,186345.12,0
4928,15664925,Miller,360,Germany,Female,38,7,158827.38,2,0,0,188251.74,1
4929,15670269,Smith,630,Germany,Female,36,1,216197.94,1,1,1,42141.04,1
4930,15630954,Smith,538,Germany,Female,85,7,15598.11,3,1,1,107501.42,0
4931,15696671,Jones,651,France,Male,39,6,238239.43,4,1,0,47137.53,0
4932,15672617,Davis,659,France,Male,80,3,130480.98,3,0,1,96096.36,1
4933,15641458,Rodriguez,849,Germany,Female,55,4,61397.04,4,0,0,95517.91,0
4934,15689037,Garcia,586,France,Male,32,5,91353.78,4,1,0,149792.48,0
4935,15621113,Martinez,383,Germany,Male,87,2,13919.33,4,1,1,195463.32,0
4936,15699977,Davis,689,Spain,Female,61,1,27522.9,4,1,1,129503.99,1
4937,15690226,Garcia,484,Spain,Male,47,1,220600.36,2,1,1,165046.42,0
4938,15643939,Garcia,830,France,Female,41,3,26477.01,1,0,1,86695.65,0
4939,15629345,Brown,411,France,Male,63,6,13959.9,3,1,0,23836.39,1
4940,15646313,Jones,662,Germany,Male,21,0,149566.97,4,1,0,107787.66,0
4941,15692365,Johnson,576,Germany,Female,23,0,95683.67,2,1,0,181747.32,1
4942,15669166,Williams,442,Spain,Male,55,3,101482.33,2,1,1,55648.92,0
4943,15647861,Williams,465,Germany,Male,43,8,30068.29,4,1,0,59943.54,0
4944,15697406,Jones,681,France,Male,36,4,11042.29,3,0,1,29909.09,0
4945,15649298,Jones,482,Germany,Male,19,0,216432.32,4,1,1,199395.84,0
4946,15647221,Garcia,681,Germany,Male,85,2,97384.53,2,1,1,88799.54,0
4947,15644942,Jones,826,Germany,Female,86,10,27526.8,3,1,0,66786.07,0
4948,15603453,Garcia,768,Germany,Female,64,5,50063.67,1,1,0,186086.68,0
4949,15654935,Davis,817,France,Male,46,2,25727.33,1,0,1,164135.87,0
